1,0.543444717682,186
10,0.527169505272,137
10000,0.442080378251,3
10001,0.469047619048,10
10002,0.624823894055,13
10003,0.568321513002,3
10004,0.520833333333,1
10005,0.350948509485,1
10006,0.463541666667,4
10007,0.349686847599,4
10008,0.368739205527,2
10009,0.470379146919,2
10010,0.545119705341,1
10011,0.572413793103,1
10012,0.582637973942,11
10013,0.380493446415,8
10014,0.641144349478,52
10015,0.603375527426,2
10016,0.615317622951,32
10017,0.618279569892,6
10018,0.523997000375,7
10019,0.524267399267,13
10020,0.407729468599,6
10021,0.551417624521,5
10022,0.536398467433,2
10023,0.546807359307,4
10024,0.454331676554,33
10025,0.595321637427,15
10026,0.535526943252,3
10027,0.526565656566,22
10028,0.510174418605,8
10029,0.574786324786,4
10030,0.4833984375,4
10031,0.554861111111,4
10032,0.627659574468,3
10033,0.615863946058,123
10034,0.444860426929,21
10035,0.568870523416,22
10036,0.529212310902,3
10037,0.575246132208,3
10038,0.563180827887,2
10039,0.512195121951,1
10040,0.469208150844,43
10041,0.454753722795,4
10042,0.528585632612,18
10043,0.637188208617,5
10044,0.560109289617,2
10045,0.575367647059,4
10046,0.592405913978,4
10047,0.527822798487,5
10048,0.53195164076,2
10049,0.444598098531,13
10050,0.34417989418,9
10051,0.535823503713,28
10052,0.55008312552,4
10053,0.6,3
10054,0.561384335155,6
10055,0.358244509044,12
10056,0.641975308642,1
10057,0.644701596486,61
10058,0.589551100125,66
10059,0.570761337786,97
10060,0.485529411765,100
10061,0.637981118373,111
10062,0.590833923931,83
10063,0.617446956777,83
10064,0.623235689373,83
10065,0.594695856597,83
10066,0.632435195327,83
10067,0.627030179542,83
10068,0.615937953287,83
10069,0.609732473865,79
10070,0.54367201426,74
10071,0.568450628847,74
10072,0.614850144262,74
10073,0.621889076577,74
10074,0.616178149342,73
10075,0.39792033543,75
10076,0.627004957714,127
10077,0.596678004535,120
10078,0.52389380531,113
10079,0.268304093567,50
10080,0.552016985138,157
10081,0.560305267358,56
10082,0.462115751537,89
10083,0.451280512205,51
10084,0.517948717949,15
10085,0.562604540024,18
10086,0.577959077959,18
10087,0.602272727273,6
10088,0.517013888889,32
10089,0.537698412698,14
10090,0.553241960991,14
10091,0.498229847495,24
10092,0.542462439521,14
10093,0.502974358974,13
10094,0.564814814815,31
10095,0.537760031549,46
10096,0.429375219787,19
10097,0.511784511785,74
10098,0.548737927116,74
10099,0.574581430746,73
10100,0.563256805192,74
10101,0.576323987539,74
10102,0.433130673634,93
10103,0.62441314554,76
10104,0.250478642636,27
10105,0.558940902161,63
10106,0.459649122807,15
10107,0.387387387387,1
10108,0.496029477162,53
10109,0.520576131687,27
10110,0.596899224806,1
10111,0.59217877095,1
10112,0.57790368272,1
10113,0.446271929825,9
10114,0.545855379189,3
10115,0.558265832106,97
10116,0.624865066071,45
10117,0.624500806245,101
10118,0.397540983607,24
10119,0.547619047619,54
10120,0.6194141483,54
10121,0.550387596899,53
10122,0.585299124514,64
10123,0.388888888889,53
10124,0.611679364184,64
10125,0.590252095661,64
10126,0.57690829918,64
10127,0.587390988372,64
10128,0.566814746732,64
10129,0.587957841691,64
10130,0.584036310288,76
10131,0.542186690355,79
10132,0.56330749354,52
10133,0.437384192703,47
10134,0.459489302968,23
10135,0.593947744438,46
10136,0.610936408106,53
10137,0.5625,53
10138,0.367715219208,123
10139,0.611613914881,123
10140,0.645255243313,123
10141,0.539682539683,53
10142,0.597222222222,56
10143,0.593820071097,53
10144,0.598881900769,53
10145,0.385738168724,54
10146,0.534217171717,55
10147,0.413032438266,59
10148,0.545342280628,46
10149,0.628048780488,44
10150,0.501589544331,57
10151,0.517832167832,65
10152,0.548047447688,41
10153,0.616352201258,54
10154,0.549019607843,52
10155,0.624365482234,53
10156,0.389923057831,68
10157,0.380100818431,93
10158,0.581395348837,53
10159,0.55987460815,55
10160,0.597513408094,84
10161,0.515855087015,96
10162,0.594120436226,19
10163,0.566252144082,53
10164,0.585365853659,53
10165,0.621417797888,53
10166,0.50069213732,56
10167,0.616487455197,51
10168,0.565203486048,55
10169,0.547023659173,37
10170,0.544356863432,55
10171,0.568318721298,54
10172,0.559748427673,54
10173,0.589563683767,84
10174,0.652173913043,71
10175,0.485430928559,54
10176,0.545454545455,22
10177,0.371201944604,54
10178,0.410831454283,61
10179,0.525821596244,53
1018,0.617178513918,184
10180,0.493474979682,55
10181,0.630682022028,57
10182,0.63232978738,97
10183,0.602859969996,59
10184,0.356230261269,54
10185,0.541666666667,53
10186,0.602564102564,54
10187,0.591145833333,51
10188,0.578317901235,54
10189,0.345541401274,24
10190,0.578378378378,52
10191,0.607142857143,47
10192,0.57805907173,38
10193,0.539902998236,42
10194,0.585185185185,3
10195,0.628302253302,44
10196,0.575757575758,47
10197,0.398272105777,51
10198,0.61354736496,59
10199,0.594594594595,19
10200,0.502057613169,1
10201,0.485144485144,9
10202,0.630952380952,14
10203,0.526807760141,18
10204,0.584229390681,13
10205,0.536734268442,39
10206,0.538060673739,45
10207,0.636684303351,45
10208,0.6110056926,51
10209,0.341991341991,24
1021,0.647774352057,194
10210,0.4657504363,24
10211,0.599099099099,2
10212,0.460476190476,5
10213,0.555555555556,18
10214,0.579851250845,29
10215,0.592945128779,19
10216,0.688888888889,18
10217,0.518518518519,30
10218,0.56465169833,15
10219,0.509090909091,2
10220,0.319333333333,8
10221,0.622127872128,7
10222,0.606634106634,7
10223,0.478796169631,17
10224,0.570757575758,22
10225,0.45045045045,2
10226,0.420532813515,9
10227,0.56571969697,8
10228,0.462536673437,7
10229,0.361757105943,2
1023,0.600924644072,197
10230,0.49765258216,9
10231,0.597359735974,2
10232,0.547894424674,4
10233,0.521142157506,11
10234,0.462642717906,15
10235,0.530267753201,4
10236,0.550400641026,4
10237,0.523621437423,4
10238,0.567708333333,2
10239,0.5,6
1024,0.593447161975,197
10240,0.596994535519,2
10241,0.609848484848,2
10242,0.602339181287,2
10243,0.595833333333,2
10244,0.445980542755,7
10245,0.562996031746,2
