;3206;3207;3208;3209;3210;3212;3213;3214;3215;3216;3217;3218;3219;3220;3221;3222;3223;3224;3225;3226;3227;3228;3229;3230;3231;3232;3233;3234;3235;3236;3237;3238;3239;3240;3241;3242;3243;3244;3245;3246;3247;3248;3249;3250;3251;3252;3253;3254;3255;3256;3257;3258;3259;3262;3263;3264;3265;3266;3267;3268;3269;3270;3272;3273;3274;3275;3276;3277;3278;3279;3280;3281;3283;3284;3285;3286;3287;3288;3289;3290;3291;3292;3294;3295;3296;3297;3298;3299;3300;3301;3302;3303;3304;3305;3306;3307;3308;3309;3310;3311;3312;3313;3314;3315;3316;3317;3318;3319;3320;3321;3322;3323;3324;3325;3326;3327;3328;3329;3330;3331;3332;3333;3334;3335;3336;3337;3338;3340;3341;3342;3343;3344;3345;3346;3347;3348;3349;3350;3351;3352;3353;3354;3355;3356;3357;3358;3359;3360;3361;3362;3363;3364;3365;3366;3367;3368;3369;3370;3371;3372;3373;3374;3375;3376;3377;3378;3379;3380;3382;3383;3384;3385;3386;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3856;3857;3858;3859
3206;1.00000000;0.983582108;0.985011871;0.984944819;0.995854393;0.997223428;0.985330592;0.996206887;0.984705766;0.999896723;0.984994831;0.984976345;0.985022985;0.990962675;0.984986454;0.984279396;0.984570799;0.985250418;0.985821752;0.986026943;0.985118427;0.985028621;0.986130774;0.98594715;0.988159029;0.999842772;0.985936691;0.984543662;0.986028479;0.98593149;0.985699067;0.985821155;0.904848237;0.904610245;0.904345376;0.904428989;0.894255972;0.904764198;0.904300269;0.904463678;0.904566496;0.904879431;0.899183942;0.894300353;0.904231991;0.904375306;0.904739225;0.90458041;0.904496229;0.904405949;0.904609097;0.904389077;0.904756233;0.904772312;0.904453102;0.904398234;0.904938116;0.904837179;0.904477991;0.899531733;0.904495204;0.904488515;0.904823691;0.899543596;0.899067955;0.904367602;0.904591078;0.904274935;0.904804182;0.904422119;0.904759642;0.904471265;0.905591882;0.904792438;0.905012741;0.90466303;0.904835567;0.904823162;0.904991248;0.905310264;0.904836723;0.904863848;0.90430578;0.904744023;0.904739237;0.904754986;0.904643471;0.903910864;0.904929077;0.904718163;0.904415364;0.905269077;0.904854113;0.904259289;0.90418075;0.905647382;0.904839031;0.904674415;0.904892633;0.904664073;0.904612063;0.904619516;0.905599731;0.904534371;0.9046135;0.90462412;0.904749451;0.904388901;0.907822094;0.904314486;0.893631728;0.904376534;0.90471519;0.907811502;0.907780828;0.904437224;0.908222558;0.907630324;0.908129258;0.905883544;0.905019313;0.904629625;0.904785892;0.904723988;0.893484001;0.893826784;0.908077524;0.90457684;0.907709731;0.907727669;0.90799051;0.908208241;0.90783255;0.904679496;0.893624899;0.90456484;0.907917903;0.907619187;0.907786599;0.907510038;0.907790734;0.907633804;0.908566029;0.904916213;0.904994298;0.905057786;0.904690978;0.904665843;0.904549643;0.893637199;0.904825126;0.904699051;0.904364692;0.908162915;0.908218439;0.905130891;0.907675208;0.907599887;0.907677268;0.905008261;0.904711737;0.904587372;0.907827159;0.908046747;0.908250021;0.907696726;0.907725053;0.907728619;0.904772383;0.904688727;0.904404809;0.904662094;0.893448745;0.893647868;0.905295872;0.908600986;0.907881818;0.904326335;0.899145815;0.904320979;0.904461817;0.904759813;0.905228779;0.904480293;0.904901028;0.893842395;0.893944982;0.904940098;0.904754938;0.904577204;0.904260035;0.904545195;0.904809194;0.904829476;0.905009902;0.90437367
3207;0.98330271;1.00000000;0.985151834;0.98508249;0.983176738;0.98274473;0.984984764;0.983036421;0.983778118;0.983265129;0.985071766;0.985268965;0.985317916;0.982867722;0.985261865;0.984575461;0.985129156;0.985241955;0.985112269;0.985212332;0.985253807;0.985301738;0.98528537;0.985158978;0.983162119;0.983296069;0.985124391;0.985669569;0.984854624;0.985061812;0.985206097;0.985215325;0.904435898;0.904202355;0.903950066;0.904108133;0.893335071;0.904481581;0.904025458;0.903984436;0.904292831;0.904448728;0.898462802;0.893307419;0.903946733;0.903969693;0.904294854;0.904180421;0.904130576;0.904030119;0.904141405;0.904007659;0.904449353;0.904444783;0.904134558;0.904077396;0.904526902;0.904531441;0.904129853;0.898639553;0.904050563;0.904256583;0.904560565;0.898740074;0.898346839;0.904067404;0.904105812;0.903907158;0.904362635;0.903908214;0.903939458;0.904045927;0.904925775;0.904277372;0.904321944;0.904005537;0.904025427;0.904300239;0.904210744;0.904771503;0.904049244;0.904164824;0.903990317;0.904282404;0.904260419;0.904302182;0.904125581;0.903483033;0.904497987;0.904371232;0.903926632;0.904759938;0.904078461;0.903902449;0.903773423;0.904978962;0.904166667;0.904011389;0.904255732;0.903826669;0.904214142;0.904051516;0.904829276;0.90371413;0.904129565;0.904242203;0.903997883;0.903924895;0.907217855;0.903984757;0.892800849;0.903967026;0.904270655;0.907130368;0.90709855;0.904071218;0.907648036;0.906754243;0.907429879;0.905325488;0.904392778;0.904272775;0.904100525;0.90399273;0.89245765;0.893029271;0.907403531;0.904055721;0.906964893;0.907029168;0.907038521;0.907634898;0.907116731;0.903989843;0.892854748;0.904276414;0.907008229;0.90677278;0.907069076;0.906947331;0.907105877;0.907033625;0.907876839;0.904511457;0.904589547;0.904655323;0.904084616;0.903982656;0.903933413;0.892592316;0.904064322;0.904038857;0.904002663;0.907442384;0.907432564;0.904778113;0.90696372;0.906867762;0.906965778;0.90459787;0.904296492;0.903880047;0.907253843;0.907442496;0.907420055;0.906850567;0.906880054;0.906883622;0.904136596;0.903908245;0.903749186;0.904006801;0.892603112;0.892598387;0.904560898;0.907906027;0.907053;0.903779702;0.898326475;0.903774349;0.903779808;0.904011707;0.904817387;0.903828041;0.904362174;0.893003362;0.892970716;0.904590656;0.904365292;0.904102235;0.904094477;0.904047459;0.904501156;0.904544554;0.904487208;0.903866607
3208;0.984810446;0.985230246;1.00000000;0.999338616;0.984499478;0.983711622;0.997731264;0.984114639;0.985178269;0.984870307;0.998612668;0.999366931;0.999294488;0.985685632;0.999381824;0.998672951;0.996303294;0.998358545;0.995936582;0.996714739;0.99939104;0.999299007;0.995003745;0.996760874;0.984634007;0.984786499;0.996740212;0.987136965;0.996221732;0.996993019;0.997612462;0.995712104;0.904392326;0.904361626;0.904001327;0.903982953;0.893590354;0.904390815;0.903952001;0.903756771;0.904210196;0.904424649;0.898528685;0.893393184;0.903915461;0.903822812;0.904479212;0.904157524;0.904203952;0.90393017;0.904198801;0.904167928;0.904420612;0.904435535;0.904009381;0.903965955;0.904484486;0.904384696;0.904133183;0.898835103;0.904187735;0.904146854;0.904331173;0.899013212;0.898540941;0.903784141;0.904072076;0.903826697;0.904097259;0.903733566;0.904117176;0.903990411;0.904889556;0.904102718;0.904385126;0.904109902;0.904101419;0.904116254;0.904359189;0.904740748;0.904183899;0.904177703;0.903795975;0.904261502;0.904256705;0.904310341;0.904018081;0.903417077;0.904462652;0.904151918;0.903892895;0.904584031;0.904228803;0.90375179;0.903657145;0.904941592;0.904307664;0.904186687;0.90429594;0.904159045;0.904088562;0.904221718;0.905026904;0.904141582;0.904155194;0.904047789;0.904212633;0.903892436;0.907467997;0.903947595;0.892935308;0.903816754;0.904410298;0.907314657;0.907283986;0.904047725;0.907663886;0.906965532;0.907641634;0.905250493;0.904514363;0.90412211;0.904119465;0.904173256;0.892834753;0.893164542;0.907360308;0.904178184;0.90703367;0.907391178;0.907325219;0.907536262;0.907479917;0.904038449;0.892931831;0.904094739;0.90738316;0.906956238;0.907087912;0.90691192;0.907286897;0.907218966;0.908023441;0.904493058;0.904686855;0.904619749;0.904150531;0.904003905;0.90402316;0.892860654;0.90417253;0.904041753;0.904059623;0.907634519;0.9076889;0.904778657;0.906956012;0.906998658;0.906954635;0.9043119;0.904143927;0.903942609;0.907218788;0.907439531;0.907657988;0.907012448;0.907040771;0.907044339;0.904132501;0.904018876;0.903850608;0.904141319;0.892916123;0.892870188;0.904835919;0.908055008;0.907279502;0.903868689;0.898347783;0.903863336;0.903922508;0.904105023;0.904739022;0.903952386;0.904510044;0.893275319;0.893262233;0.904628254;0.90419684;0.903999703;0.903906924;0.90407884;0.904354415;0.904334653;0.904414087;0.903851211
3209;0.984766177;0.985183673;0.999361721;1.00000000;0.984507105;0.98366506;0.997909761;0.984097934;0.985139724;0.984826038;0.99826537;0.999756871;0.999753785;0.985674646;0.999762549;0.999053658;0.996618292;0.998537057;0.996251576;0.997100049;0.999771764;0.999758304;0.994810343;0.997142716;0.984596619;0.98474223;0.997055214;0.987092699;0.995870972;0.997308035;0.997994311;0.996027086;0.90435047;0.904205225;0.903828932;0.903943422;0.893404241;0.904347838;0.903909035;0.903773646;0.904167231;0.90443462;0.89849954;0.89333878;0.903752247;0.90377985;0.904304464;0.904112233;0.904082174;0.903887204;0.904077023;0.903995534;0.90437761;0.904392533;0.903969851;0.903796983;0.904441483;0.904394667;0.903961905;0.898780739;0.90401414;0.9039802;0.904288196;0.898850124;0.898383561;0.903741176;0.903898475;0.90378144;0.904061157;0.903690582;0.904081071;0.903816838;0.904851129;0.904059733;0.904345586;0.904080678;0.904072189;0.904080152;0.90433226;0.904703487;0.904152384;0.904141596;0.90364074;0.904219699;0.9042298;0.904141366;0.903980856;0.90324348;0.904427705;0.904113525;0.903719289;0.904553664;0.904211041;0.903596553;0.903483546;0.904903165;0.904278438;0.904144857;0.904271302;0.903995803;0.90392417;0.904057331;0.904857834;0.903978334;0.904041473;0.903934065;0.904173113;0.903859773;0.907301377;0.903778636;0.892884364;0.903773772;0.904235574;0.907283179;0.907252509;0.903892487;0.907506374;0.906931776;0.907644556;0.90507121;0.904479414;0.90396687;0.904095984;0.904149775;0.892775788;0.893106717;0.907327662;0.904001228;0.907034301;0.907360848;0.907298337;0.9075128;0.907315572;0.90399893;0.892880884;0.903923526;0.907351696;0.906923595;0.907056413;0.906964372;0.907256567;0.907181754;0.907865926;0.904325221;0.90451902;0.904582504;0.904111001;0.903959788;0.903983635;0.892801683;0.904185975;0.904055194;0.903882656;0.907599549;0.907653929;0.904606246;0.906926794;0.906969439;0.906925417;0.904268925;0.904100946;0.90389849;0.907185014;0.907405757;0.907615025;0.906975214;0.907003537;0.907007104;0.904092982;0.903975907;0.903807636;0.904101798;0.892727736;0.892811218;0.904808978;0.907897496;0.907254879;0.903698603;0.898189252;0.90369325;0.90387839;0.904065502;0.904559717;0.903908267;0.904472803;0.893093809;0.893080724;0.904462722;0.904153858;0.903832993;0.903740258;0.903912143;0.904311412;0.904291676;0.904379139;0.90367761
3210;0.995893701;0.983494918;0.984739701;0.984724563;1.00000000;0.996236151;0.984685162;0.995537339;0.983591526;0.99582381;0.984808745;0.984844467;0.984892259;0.991811092;0.984836205;0.98414982;0.985316916;0.984998907;0.98571484;0.984833309;0.984899309;0.984877227;0.984887544;0.984775361;0.988787836;0.99581805;0.984688873;0.98482383;0.984711768;0.98497948;0.985418411;0.984569923;0.903931069;0.903799543;0.903435224;0.903618434;0.893251551;0.903901079;0.903520851;0.903744048;0.903683844;0.903996876;0.898539823;0.893352152;0.903413553;0.903469779;0.903913726;0.903749064;0.903751049;0.903517588;0.903774533;0.903576414;0.903931877;0.903927315;0.903642565;0.903526979;0.904023236;0.904007361;0.90358507;0.898884374;0.903670992;0.903609619;0.903980063;0.898870953;0.898421554;0.903551379;0.903678187;0.903427834;0.904051042;0.903481797;0.904136568;0.903563141;0.904583896;0.903850942;0.904416953;0.9041454;0.904216144;0.904050555;0.904369156;0.90441715;0.904238736;0.904336968;0.903403306;0.90385558;0.903847344;0.903867896;0.903771192;0.90302821;0.904111753;0.903770306;0.903551018;0.904401139;0.904224022;0.903357956;0.903278177;0.904641682;0.904303045;0.904112196;0.904290185;0.903963085;0.903768171;0.903706058;0.904558499;0.903911267;0.903976358;0.904028232;0.903848679;0.903483147;0.90697979;0.903401122;0.893026247;0.903597064;0.903827894;0.907008966;0.906978295;0.903559966;0.907332452;0.906963628;0.907309563;0.905163984;0.904520419;0.903728269;0.903851723;0.903865399;0.892825743;0.892980548;0.907263822;0.90368751;0.907045965;0.906872446;0.90715359;0.90732619;0.9069864;0.90373982;0.893010106;0.90371209;0.907082098;0.906816031;0.906934896;0.90692786;0.906928655;0.906778469;0.907633475;0.904071619;0.904208133;0.904273907;0.903810602;0.903761441;0.90371047;0.89301777;0.903918803;0.903816657;0.903500465;0.907549526;0.907566104;0.904274722;0.907035475;0.906895999;0.907037533;0.904123225;0.903885116;0.903725316;0.906980242;0.907204428;0.907385686;0.907052617;0.907080941;0.907084508;0.903852204;0.903733947;0.903650622;0.90378081;0.892822459;0.893029595;0.904475955;0.907674174;0.907054187;0.903477387;0.898301303;0.903472035;0.903641146;0.903800636;0.904314111;0.903602242;0.904057605;0.893201265;0.893299224;0.904130887;0.903851624;0.903900643;0.903423548;0.903879176;0.903925263;0.903909088;0.904123874;0.903489845
3212;0.997120524;0.982922527;0.983811283;0.983741972;0.99609403;1.00000000;0.983740374;0.996993471;0.983677125;0.997200878;0.983791957;0.983893998;0.98382133;0.99181604;0.983883427;0.983197086;0.983468974;0.983950013;0.984202094;0.983708686;0.983793947;0.983806297;0.983819415;0.983770061;0.988817851;0.997197408;0.983738903;0.98379254;0.98372964;0.984088296;0.983921062;0.983467438;0.904808219;0.904744169;0.904427925;0.904646766;0.894353044;0.904929295;0.904477641;0.904410906;0.904743862;0.904821069;0.899244175;0.894273697;0.90444171;0.904351327;0.904856044;0.904784284;0.904678318;0.904510278;0.904548232;0.904497682;0.904961416;0.904958002;0.904670873;0.904437305;0.904899247;0.904865945;0.904450562;0.899530295;0.904616813;0.904479607;0.904889145;0.899520132;0.899125898;0.904461644;0.904557708;0.904420471;0.904806431;0.904389969;0.904774725;0.904450601;0.905499184;0.90475914;0.905032369;0.904857854;0.904839469;0.90477039;0.904942806;0.905251813;0.904776897;0.904906167;0.904315963;0.904864231;0.904856008;0.904709297;0.904611341;0.903857998;0.905096428;0.904709152;0.904380846;0.905237017;0.904796758;0.904270619;0.904193235;0.905554683;0.905014361;0.904864633;0.904892709;0.904598959;0.90465445;0.904562375;0.905438228;0.904661721;0.904762372;0.904730654;0.904895164;0.904524308;0.907907001;0.904286108;0.893751606;0.904408602;0.904809187;0.907802291;0.907771617;0.904553956;0.908304776;0.907645161;0.908115421;0.905878063;0.905149905;0.904640955;0.904793917;0.904833908;0.893537577;0.893920587;0.908046423;0.904596612;0.907736955;0.907768715;0.907888088;0.908297331;0.90777747;0.904703828;0.893753867;0.904639441;0.907934611;0.907592811;0.907718813;0.907593429;0.907713861;0.907679458;0.908569127;0.904920902;0.905173114;0.905238894;0.904815849;0.904697954;0.90470873;0.893612613;0.904794446;0.904705931;0.904490792;0.908246358;0.908226245;0.905230724;0.907612947;0.907590296;0.907615006;0.904993239;0.904803384;0.904577091;0.907827333;0.908014831;0.908254403;0.907738962;0.907767289;0.907770855;0.904816205;0.90464174;0.904608741;0.904862814;0.893532953;0.893623283;0.9054449;0.908613257;0.907913714;0.904318255;0.898999918;0.9043129;0.904708276;0.904729137;0.905152185;0.904662523;0.904997292;0.89394165;0.893890686;0.905150008;0.904749315;0.904533667;0.904340551;0.90466763;0.90483796;0.904818169;0.904964208;0.904319656
3213;0.985184548;0.985118602;0.997787419;0.997942854;0.984500359;0.983696081;1.00000000;0.984019841;0.98541143;0.985123984;0.996892555;0.998110045;0.998156865;0.985593616;0.998122613;0.997413798;0.996085239;0.997856254;0.995445293;0.998670191;0.99811454;0.998161381;0.996575694;0.998595834;0.9845179;0.985177883;0.998639536;0.987348941;0.997253245;0.998814455;0.997855621;0.997534299;0.904343622;0.904201657;0.90384728;0.903932056;0.893509746;0.904337636;0.903919695;0.903755471;0.904177891;0.904374798;0.898544697;0.893360676;0.903863428;0.903783317;0.904295077;0.904081237;0.904127663;0.903776124;0.904139639;0.90403476;0.904354785;0.904369708;0.903958485;0.904033053;0.904434635;0.904436869;0.904068439;0.898747985;0.904048839;0.904113269;0.904397128;0.898928349;0.898556952;0.903840921;0.904054712;0.903672658;0.904195694;0.903715038;0.904119547;0.90397305;0.904974278;0.90408419;0.904488328;0.904092843;0.904202266;0.904114953;0.904366139;0.904690788;0.90418396;0.904264878;0.903897839;0.904133882;0.90414169;0.904280967;0.903983002;0.903398567;0.904401227;0.904228281;0.90387553;0.904561795;0.904231151;0.903853654;0.903740673;0.905026315;0.904284857;0.904150136;0.904392261;0.904161403;0.904114766;0.904220392;0.90501071;0.904029384;0.904035891;0.904146224;0.904079552;0.903769557;0.907368912;0.903912834;0.892855777;0.903885402;0.904238965;0.907314107;0.907283437;0.903999484;0.907663751;0.90686236;0.907623866;0.905346302;0.90449159;0.904223978;0.904228156;0.904066534;0.892649794;0.893084947;0.90741185;0.90423714;0.906939582;0.907264654;0.907338897;0.907534981;0.907481633;0.904097845;0.892894742;0.904166572;0.907274292;0.907074173;0.907098968;0.90692099;0.907334475;0.9071063;0.907928108;0.904581266;0.904659356;0.90459225;0.904125186;0.904070216;0.903958717;0.892799425;0.904157426;0.904134402;0.903914757;0.907559417;0.90754845;0.904658221;0.906972926;0.906898748;0.906971549;0.904397543;0.904212574;0.903901169;0.907269762;0.907458414;0.90753618;0.906906972;0.906935295;0.906938863;0.904228579;0.904000336;0.903822967;0.904115973;0.89275182;0.892808959;0.904697992;0.907965429;0.907177182;0.903949781;0.898370268;0.903944427;0.903879975;0.904089921;0.904729707;0.903900702;0.904417232;0.893234768;0.89320442;0.904621367;0.904242101;0.903994947;0.903971919;0.903957232;0.904406586;0.904400609;0.904372102;0.903833847
3214;0.996167175;0.983276542;0.984276676;0.984237213;0.99545836;0.997056615;0.984126474;1.00000000;0.984110444;0.996195889;0.984172426;0.984274441;0.984201778;0.991042782;0.984284541;0.983577516;0.984536727;0.984191692;0.984730383;0.984110164;0.984259342;0.984207412;0.984046474;0.984150863;0.989243575;0.996179803;0.984140377;0.984107812;0.984195404;0.984490647;0.984537534;0.983989383;0.904811151;0.904681872;0.904436581;0.904500744;0.894335361;0.904842864;0.904344349;0.904387456;0.904610575;0.904844641;0.899229962;0.894186251;0.904334665;0.904359985;0.904801799;0.904619989;0.904588504;0.904499444;0.904577599;0.904396485;0.904845192;0.90486127;0.904524855;0.904349703;0.904903326;0.904836776;0.904466084;0.899561976;0.904570574;0.904513459;0.904783222;0.89956442;0.899111686;0.904338547;0.904553707;0.904339796;0.904753177;0.904384823;0.904647046;0.904448885;0.905492888;0.904753994;0.905059427;0.904766908;0.90481155;0.90474694;0.904957196;0.905300626;0.904837211;0.904820885;0.904306227;0.904782523;0.904783462;0.904721382;0.904623529;0.903833387;0.904998582;0.904638763;0.904376844;0.905257145;0.90483294;0.904260883;0.904176625;0.905548387;0.904942904;0.904773736;0.904935794;0.904590423;0.904604632;0.904583728;0.905464045;0.904545494;0.904650705;0.904569686;0.904748116;0.904453931;0.907866451;0.904310771;0.893668628;0.904327965;0.90477096;0.907605898;0.90757408;0.904557974;0.90824133;0.907519718;0.907956959;0.905862699;0.905150686;0.904631218;0.904744262;0.904802612;0.893563498;0.893917799;0.907979574;0.904570912;0.907620871;0.907672051;0.907830482;0.908233887;0.907665822;0.904596833;0.893699521;0.904558735;0.907877001;0.907485768;0.907634795;0.907579319;0.90762176;0.907610308;0.908564162;0.904906718;0.905070729;0.905136508;0.904823457;0.904642569;0.904588009;0.893528539;0.904736724;0.904658565;0.904437556;0.908138288;0.908174313;0.905214268;0.907456776;0.907512019;0.907458835;0.904968743;0.904634526;0.904592722;0.907753544;0.907973133;0.908201382;0.907622768;0.907651095;0.907654661;0.904722955;0.904612714;0.904453676;0.904700866;0.89345462;0.89353921;0.905381395;0.908588796;0.907819431;0.904284482;0.899023581;0.904279127;0.904519966;0.904670277;0.905207898;0.904581906;0.90505099;0.893925195;0.893844504;0.905037195;0.904748851;0.904567519;0.904323983;0.904584636;0.904808791;0.904819934;0.904970558;0.904335151
3215;0.984329111;0.983681239;0.985002856;0.984941546;0.983176495;0.983402349;0.985180529;0.983773239;1.00000000;0.984291516;0.985095071;0.98499717;0.985046117;0.985646569;0.984988919;0.984513495;0.985189395;0.985347428;0.985437853;0.98536207;0.985116301;0.985033393;0.985321357;0.98530296;0.989088896;0.984189341;0.985526423;0.986322472;0.985412982;0.985692051;0.985758474;0.985479733;0.904520243;0.904242276;0.903955742;0.904037031;0.893401684;0.904345701;0.90392571;0.903930182;0.904189645;0.904531927;0.898576823;0.893410804;0.903830936;0.90401662;0.90434494;0.904136715;0.904086872;0.90403464;0.90423298;0.904012202;0.904397307;0.904392737;0.904062303;0.904006295;0.904610108;0.904509187;0.904181231;0.898816767;0.904098408;0.904185815;0.90442584;0.898881442;0.898457403;0.903966506;0.904149166;0.903847526;0.904240845;0.903945855;0.904210125;0.904058276;0.905006693;0.90431616;0.904543548;0.904192773;0.904255102;0.90428277;0.904482578;0.904803368;0.904355572;0.904568431;0.903861595;0.904232996;0.904228192;0.904356173;0.904242456;0.90348428;0.904455728;0.90434043;0.904019704;0.904812502;0.904387103;0.903809366;0.903712452;0.905059881;0.904353894;0.904162889;0.904437121;0.904108797;0.90414844;0.904212592;0.905015696;0.903968776;0.904255139;0.904261156;0.904207118;0.903896801;0.907485696;0.904007053;0.892874855;0.903816324;0.904243875;0.907515712;0.90748504;0.904011377;0.907763382;0.907124802;0.907786335;0.90525406;0.904591709;0.904180836;0.904213428;0.904177861;0.892807395;0.893022672;0.907660061;0.904214685;0.907135915;0.90745472;0.90748814;0.90775942;0.907580324;0.904138288;0.892899829;0.904143379;0.907422399;0.907134606;0.907297988;0.906987827;0.907508736;0.907355004;0.908089664;0.904458664;0.904508119;0.904573894;0.904203252;0.904100071;0.904040494;0.892919183;0.904330862;0.904157495;0.903996869;0.907691205;0.90776621;0.904640179;0.907123419;0.907042348;0.907125477;0.904455149;0.904119442;0.904098327;0.907483872;0.907709195;0.907582679;0.90713359;0.907161914;0.907165481;0.904251825;0.904142641;0.903841499;0.904092256;0.892664084;0.892928712;0.904833601;0.908132742;0.907203062;0.903961093;0.898289933;0.903955739;0.903897469;0.904247257;0.904780433;0.90393169;0.904424102;0.893049713;0.893116798;0.904468978;0.904309948;0.904081157;0.903976887;0.903944985;0.904477746;0.9044396;0.904534317;0.903958522
